No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,pm25_24h,aqi_class,hour_sin,hour_cos,dow,is_weekend,PM10_lag1,SO2_lag1,NO2_lag1,CO_lag1,O3_lag1,TEMP_lag1,PRES_lag1,DEWP_lag1,RAIN_lag1,WSPM_lag1,PM10_lag3,SO2_lag3,NO2_lag3,CO_lag3,O3_lag3,TEMP_lag3,PRES_lag3,DEWP_lag3,RAIN_lag3,WSPM_lag3,PM10_lag24,SO2_lag24,NO2_lag24,CO_lag24,O3_lag24,TEMP_lag24,PRES_lag24,DEWP_lag24,RAIN_lag24,WSPM_lag24,is_labeled
226,2013,3,10,9,26.0,75.0,34.0,69.0,900.0,82.0,6.8,1023.1,-15.9,0.0,SSW,5.2,Aotizhongxin,2013-03-10 09:00:00,29.416666666666668,,0.7071067811865476,-0.7071067811865475,6,1,74.0,33.0,84.0,1300.0,82.0,5.3,1023.5,-15.9,0.0,4.6,21.0,21.0,73.0,800.0,82.0,-2.0,1022.5,-11.8,0.0,0.0,166.0,108.0,86.0,1899.0,68.0,16.3,995.9,-0.4,0.0,3.3,False
227,2013,3,10,10,27.0,63.0,28.0,55.0,700.0,82.0,8.3,1022.4,-14.7,0.0,SSW,4.6,Aotizhongxin,2013-03-10 10:00:00,24.5,,0.49999999999999994,-0.8660254037844387,6,1,75.0,34.0,69.0,900.0,82.0,6.8,1023.1,-15.9,0.0,5.2,46.0,21.0,82.0,1500.0,82.0,3.5,1023.2,-14.7,0.0,2.3,272.0,122.0,86.0,2200.0,68.0,16.7,998.3,-4.6,0.0,7.7,False
228,2013,3,10,11,30.0,59.0,20.0,40.0,800.0,82.0,9.8,1021.9,-14.2,0.0,S,2.7,Aotizhongxin,2013-03-10 11:00:00,22.875,,0.258819045102521,-0.9659258262890682,6,1,63.0,28.0,55.0,700.0,82.0,8.3,1022.4,-14.7,0.0,4.6,74.0,33.0,84.0,1300.0,82.0,5.3,1023.5,-15.9,0.0,4.6,587.0,50.0,21.0,400.0,68.0,14.3,1001.3,-9.1,0.0,7.4,False
229,2013,3,10,12,28.0,56.0,21.0,34.0,700.0,82.0,10.4,1021.0,-14.4,0.0,SSW,0.4,Aotizhongxin,2013-03-10 12:00:00,20.791666666666668,,1.2246467991473532e-16,-1.0,6,1,59.0,20.0,40.0,800.0,82.0,9.8,1021.9,-14.2,0.0,2.7,75.0,34.0,69.0,900.0,82.0,6.8,1023.1,-15.9,0.0,5.2,,10.0,10.0,300.0,68.0,12.4,1004.3,-14.4,0.0,7.9,False
230,2013,3,10,13,34.0,52.0,20.0,30.0,600.0,82.0,11.2,1020.0,-13.8,0.0,S,2.8,Aotizhongxin,2013-03-10 13:00:00,20.166666666666668,,-0.2588190451025208,-0.9659258262890683,6,1,56.0,21.0,34.0,700.0,82.0,10.4,1021.0,-14.4,0.0,0.4,63.0,28.0,55.0,700.0,82.0,8.3,1022.4,-14.7,0.0,4.6,628.0,4.0,7.0,300.0,76.0,10.3,1006.5,-17.0,0.0,7.2,False
231,2013,3,10,14,28.0,54.0,17.0,28.0,500.0,82.0,11.4,1019.0,-13.6,0.0,SSW,4.0,Aotizhongxin,2013-03-10 14:00:00,19.375,,-0.4999999999999997,-0.8660254037844388,6,1,52.0,20.0,30.0,600.0,82.0,11.2,1020.0,-13.8,0.0,2.8,59.0,20.0,40.0,800.0,82.0,9.8,1021.9,-14.2,0.0,2.7,662.0,3.0,6.0,300.0,81.0,10.5,1008.1,-16.8,0.0,6.7,False
232,2013,3,10,15,37.0,71.0,17.0,27.0,500.0,82.0,11.3,1018.7,-14.5,0.0,SW,4.5,Aotizhongxin,2013-03-10 15:00:00,19.75,,-0.7071067811865471,-0.7071067811865479,6,1,54.0,17.0,28.0,500.0,82.0,11.4,1019.0,-13.6,0.0,4.0,56.0,21.0,34.0,700.0,82.0,10.4,1021.0,-14.4,0.0,0.4,443.0,3.0,8.0,300.0,81.0,10.2,1009.4,-17.1,0.0,3.9,False
233,2013,3,10,16,36.0,94.0,18.0,26.0,500.0,84.0,10.4,1018.3,-13.7,0.0,SW,4.1,Aotizhongxin,2013-03-10 16:00:00,20.375,,-0.8660254037844385,-0.5000000000000004,6,1,71.0,17.0,27.0,500.0,82.0,11.3,1018.7,-14.5,0.0,4.5,52.0,20.0,30.0,600.0,82.0,11.2,1020.0,-13.8,0.0,2.8,263.0,3.0,9.0,300.0,81.0,10.5,1010.8,-17.8,0.0,4.8,False
234,2013,3,10,17,38.0,117.0,25.0,33.0,500.0,84.0,9.1,1018.2,-13.4,0.0,SSW,4.4,Aotizhongxin,2013-03-10 17:00:00,21.375,,-0.9659258262890683,-0.25881904510252063,6,1,94.0,18.0,26.0,500.0,84.0,10.4,1018.3,-13.7,0.0,4.1,54.0,17.0,28.0,500.0,82.0,11.4,1019.0,-13.6,0.0,4.0,251.0,4.0,9.0,300.0,81.0,8.6,1013.0,-18.3,0.0,4.8,False
235,2013,3,10,18,44.0,106.0,27.0,34.0,600.0,84.0,8.2,1018.5,-12.3,0.0,SSW,2.6,Aotizhongxin,2013-03-10 18:00:00,22.5,,-1.0,-1.8369701987210297e-16,6,1,117.0,25.0,33.0,500.0,84.0,9.1,1018.2,-13.4,0.0,4.4,71.0,17.0,27.0,500.0,82.0,11.3,1018.7,-14.5,0.0,4.5,205.0,4.0,10.0,300.0,81.0,7.4,1015.9,-19.3,0.0,4.8,False
236,2013,3,10,19,60.0,102.0,28.0,39.0,700.0,84.0,7.7,1018.8,-11.1,0.0,SSW,2.3,Aotizhongxin,2013-03-10 19:00:00,24.375,,-0.9659258262890684,0.2588190451025203,6,1,106.0,27.0,34.0,600.0,84.0,8.2,1018.5,-12.3,0.0,2.6,94.0,18.0,26.0,500.0,84.0,10.4,1018.3,-13.7,0.0,4.1,107.0,5.0,10.0,400.0,81.0,6.4,1018.1,-18.4,0.0,3.5,False
237,2013,3,10,20,70.0,115.0,33.0,61.0,800.0,84.0,7.4,1018.8,-10.9,0.0,S,3.5,Aotizhongxin,2013-03-10 20:00:00,26.541666666666668,,-0.8660254037844386,0.5000000000000001,6,1,102.0,28.0,39.0,700.0,84.0,7.7,1018.8,-11.1,0.0,2.3,117.0,25.0,33.0,500.0,84.0,9.1,1018.2,-13.4,0.0,4.4,104.0,4.0,7.0,400.0,82.0,5.6,1019.7,-18.3,0.0,4.5,False
238,2013,3,10,21,64.0,114.0,28.0,62.0,800.0,84.0,6.5,1018.9,-10.3,0.0,SSW,2.7,Aotizhongxin,2013-03-10 21:00:00,28.708333333333332,,-0.7071067811865477,0.7071067811865474,6,1,115.0,33.0,61.0,800.0,84.0,7.4,1018.8,-10.9,0.0,3.5,106.0,27.0,34.0,600.0,84.0,8.2,1018.5,-12.3,0.0,2.6,58.0,4.0,8.0,400.0,82.0,4.8,1020.3,-17.6,0.0,3.3,False
239,2013,3,10,22,70.0,123.0,31.0,60.0,900.0,84.0,5.9,1018.5,-10.0,0.0,SW,2.4,Aotizhongxin,2013-03-10 22:00:00,31.166666666666668,,-0.5000000000000004,0.8660254037844384,6,1,114.0,28.0,62.0,800.0,84.0,6.5,1018.9,-10.3,0.0,2.7,102.0,28.0,39.0,700.0,84.0,7.7,1018.8,-11.1,0.0,2.3,34.0,6.0,8.0,300.0,82.0,3.8,1021.2,-17.8,0.0,1.2,False
240,2013,3,10,23,81.0,140.0,46.0,62.0,1000.0,84.0,3.0,1018.7,-9.0,0.0,SSW,0.9,Aotizhongxin,2013-03-10 23:00:00,34.291666666666664,,-0.25881904510252157,0.9659258262890681,6,1,123.0,31.0,60.0,900.0,84.0,5.9,1018.5,-10.0,0.0,2.4,115.0,33.0,61.0,800.0,84.0,7.4,1018.8,-10.9,0.0,3.5,19.0,8.0,10.0,400.0,82.0,0.8,1021.3,-14.1,0.0,0.6,False
241,2013,3,11,0,90.0,147.0,55.0,69.0,1100.0,84.0,0.3,1018.5,-8.7,0.0,SW,1.4,Aotizhongxin,2013-03-11 00:00:00,37.583333333333336,,0.0,1.0,0,0,140.0,46.0,62.0,1000.0,84.0,3.0,1018.7,-9.0,0.0,0.9,114.0,28.0,62.0,800.0,84.0,6.5,1018.9,-10.3,0.0,2.7,15.0,6.0,16.0,400.0,82.0,-0.5,1020.8,-13.4,0.0,0.0,False
242,2013,3,11,1,95.0,156.0,57.0,78.0,1100.0,84.0,-0.7,1018.0,-7.3,0.0,SW,0.7,Aotizhongxin,2013-03-11 01:00:00,41.083333333333336,,0.25881904510252074,0.9659258262890683,0,0,147.0,55.0,69.0,1100.0,84.0,0.3,1018.5,-8.7,0.0,1.4,123.0,31.0,60.0,900.0,84.0,5.9,1018.5,-10.0,0.0,2.4,16.0,10.0,25.0,400.0,82.0,-0.2,1021.1,-11.6,0.0,1.0,False
243,2013,3,11,2,95.0,140.0,53.0,76.0,1100.0,84.0,-1.7,1017.4,-7.0,0.0,WNW,0.5,Aotizhongxin,2013-03-11 02:00:00,44.791666666666664,,0.49999999999999994,0.8660254037844387,0,0,156.0,57.0,78.0,1100.0,84.0,-0.7,1018.0,-7.3,0.0,0.7,140.0,46.0,62.0,1000.0,84.0,3.0,1018.7,-9.0,0.0,0.9,18.0,14.0,41.0,400.0,82.0,-2.1,1020.9,-11.7,0.0,0.7,False
244,2013,3,11,3,96.0,138.0,56.0,78.0,1100.0,84.0,-2.1,1017.2,-6.5,0.0,N,0.6,Aotizhongxin,2013-03-11 03:00:00,48.375,,0.7071067811865476,0.7071067811865476,0,0,140.0,53.0,76.0,1100.0,84.0,-1.7,1017.4,-7.0,0.0,0.5,147.0,55.0,69.0,1100.0,84.0,0.3,1018.5,-8.7,0.0,1.4,25.0,17.0,55.0,500.0,82.0,-2.0,1021.1,-11.8,0.0,1.2,False
245,2013,3,11,4,97.0,140.0,55.0,80.0,1100.0,84.0,-1.6,1016.9,-7.9,0.0,NNE,1.1,Aotizhongxin,2013-03-11 04:00:00,51.666666666666664,,0.8660254037844386,0.5000000000000001,0,0,138.0,56.0,78.0,1100.0,84.0,-2.1,1017.2,-6.5,0.0,0.6,156.0,57.0,78.0,1100.0,84.0,-0.7,1018.0,-7.3,0.0,0.7,63.0,17.0,76.0,500.0,82.0,-1.3,1021.9,-14.8,0.0,0.0,False
246,2013,3,11,5,106.0,146.0,49.0,76.0,1200.0,84.0,-2.3,1016.9,-8.0,0.0,SE,0.1,Aotizhongxin,2013-03-11 05:00:00,55.208333333333336,,0.9659258262890683,0.25881904510252074,0,0,140.0,55.0,80.0,1100.0,84.0,-1.6,1016.9,-7.9,0.0,1.1,140.0,53.0,76.0,1100.0,84.0,-1.7,1017.4,-7.0,0.0,0.5,35.0,18.0,80.0,700.0,82.0,-1.8,1022.0,-10.9,0.0,1.7,False
247,2013,3,11,6,114.0,147.0,40.0,76.0,1600.0,84.0,-2.1,1017.0,-8.0,0.0,NE,0.9,Aotizhongxin,2013-03-11 06:00:00,59.208333333333336,,1.0,6.123233995736766e-17,0,0,146.0,49.0,76.0,1200.0,84.0,-2.3,1016.9,-8.0,0.0,0.1,138.0,56.0,78.0,1100.0,84.0,-2.1,1017.2,-6.5,0.0,0.6,21.0,21.0,73.0,800.0,82.0,-2.0,1022.5,-11.8,0.0,0.0,False
248,2013,3,11,7,112.0,155.0,62.0,77.0,2100.0,84.0,1.3,1017.4,-8.3,0.0,NNE,1.9,Aotizhongxin,2013-03-11 07:00:00,62.875,,0.9659258262890683,-0.25881904510252063,0,0,147.0,40.0,76.0,1600.0,84.0,-2.1,1017.0,-8.0,0.0,0.9,140.0,55.0,80.0,1100.0,84.0,-1.6,1016.9,-7.9,0.0,1.1,46.0,21.0,82.0,1500.0,82.0,3.5,1023.2,-14.7,0.0,2.3,False
249,2013,3,11,8,113.0,184.0,71.0,77.0,2600.0,84.0,3.1,1017.5,-8.6,0.0,NE,1.8,Aotizhongxin,2013-03-11 08:00:00,66.29166666666667,,0.8660254037844387,-0.4999999999999998,0,0,155.0,62.0,77.0,2100.0,84.0,1.3,1017.4,-8.3,0.0,1.9,146.0,49.0,76.0,1200.0,84.0,-2.3,1016.9,-8.0,0.0,0.1,74.0,33.0,84.0,1300.0,82.0,5.3,1023.5,-15.9,0.0,4.6,False
250,2013,3,11,9,120.0,196.0,96.0,89.0,2500.0,84.0,4.6,1016.8,-8.2,0.0,NE,1.8,Aotizhongxin,2013-03-11 09:00:00,70.20833333333333,,0.7071067811865476,-0.7071067811865475,0,0,184.0,71.0,77.0,2600.0,84.0,3.1,1017.5,-8.6,0.0,1.8,147.0,40.0,76.0,1600.0,84.0,-2.1,1017.0,-8.0,0.0,0.9,75.0,34.0,69.0,900.0,82.0,6.8,1023.1,-15.9,0.0,5.2,False
251,2013,3,11,10,141.0,205.0,102.0,97.0,2500.0,84.0,6.7,1016.0,-8.1,0.0,NNE,1.4,Aotizhongxin,2013-03-11 10:00:00,74.95833333333333,,0.49999999999999994,-0.8660254037844387,0,0,196.0,96.0,89.0,2500.0,84.0,4.6,1016.8,-8.2,0.0,1.8,155.0,62.0,77.0,2100.0,84.0,1.3,1017.4,-8.3,0.0,1.9,63.0,28.0,55.0,700.0,82.0,8.3,1022.4,-14.7,0.0,4.6,False
252,2013,3,11,11,140.0,198.0,96.0,105.0,2299.0,84.0,7.6,1015.0,-8.1,0.0,N,1.3,Aotizhongxin,2013-03-11 11:00:00,79.54166666666667,,0.258819045102521,-0.9659258262890682,0,0,205.0,102.0,97.0,2500.0,84.0,6.7,1016.0,-8.1,0.0,1.4,184.0,71.0,77.0,2600.0,84.0,3.1,1017.5,-8.6,0.0,1.8,59.0,20.0,40.0,800.0,82.0,9.8,1021.9,-14.2,0.0,2.7,False
253,2013,3,11,12,149.0,207.0,99.0,118.0,2200.0,84.0,9.7,1013.4,-7.5,0.0,NNW,1.6,Aotizhongxin,2013-03-11 12:00:00,84.58333333333333,,1.2246467991473532e-16,-1.0,0,0,198.0,96.0,105.0,2299.0,84.0,7.6,1015.0,-8.1,0.0,1.3,196.0,96.0,89.0,2500.0,84.0,4.6,1016.8,-8.2,0.0,1.8,56.0,21.0,34.0,700.0,82.0,10.4,1021.0,-14.4,0.0,0.4,False
254,2013,3,11,13,150.0,189.0,114.0,124.0,2100.0,84.0,11.3,1012.3,-7.1,0.0,S,3.5,Aotizhongxin,2013-03-11 13:00:00,89.41666666666667,,-0.2588190451025208,-0.9659258262890683,0,0,207.0,99.0,118.0,2200.0,84.0,9.7,1013.4,-7.5,0.0,1.6,205.0,102.0,97.0,2500.0,84.0,6.7,1016.0,-8.1,0.0,1.4,52.0,20.0,30.0,600.0,82.0,11.2,1020.0,-13.8,0.0,2.8,False
255,2013,3,11,14,114.0,151.0,99.0,80.0,1100.0,84.0,11.4,1010.9,-7.5,0.0,SSE,2.5,Aotizhongxin,2013-03-11 14:00:00,93.0,,-0.4999999999999997,-0.8660254037844388,0,0,189.0,114.0,124.0,2100.0,84.0,11.3,1012.3,-7.1,0.0,3.5,198.0,96.0,105.0,2299.0,84.0,7.6,1015.0,-8.1,0.0,1.3,54.0,17.0,28.0,500.0,82.0,11.4,1019.0,-13.6,0.0,4.0,False
256,2013,3,11,15,106.0,133.0,96.0,69.0,1000.0,84.0,10.7,1010.3,-6.2,0.0,SSW,2.1,Aotizhongxin,2013-03-11 15:00:00,95.875,,-0.7071067811865471,-0.7071067811865479,0,0,151.0,99.0,80.0,1100.0,84.0,11.4,1010.9,-7.5,0.0,2.5,207.0,99.0,118.0,2200.0,84.0,9.7,1013.4,-7.5,0.0,1.6,71.0,17.0,27.0,500.0,82.0,11.3,1018.7,-14.5,0.0,4.5,False
257,2013,3,11,16,113.0,162.0,109.0,76.0,1100.0,76.0,10.4,1009.5,-6.5,0.0,SSW,3.4,Aotizhongxin,2013-03-11 16:00:00,99.08333333333333,,-0.8660254037844385,-0.5000000000000004,0,0,133.0,96.0,69.0,1000.0,84.0,10.7,1010.3,-6.2,0.0,2.1,189.0,114.0,124.0,2100.0,84.0,11.3,1012.3,-7.1,0.0,3.5,94.0,18.0,26.0,500.0,84.0,10.4,1018.3,-13.7,0.0,4.1,False
258,2013,3,11,17,132.0,198.0,148.0,90.0,1700.0,76.0,9.7,1009.7,-5.8,0.0,SSW,2.1,Aotizhongxin,2013-03-11 17:00:00,103.0,Unhealthy,-0.9659258262890683,-0.25881904510252063,0,0,162.0,109.0,76.0,1100.0,76.0,10.4,1009.5,-6.5,0.0,3.4,151.0,99.0,80.0,1100.0,84.0,11.4,1010.9,-7.5,0.0,2.5,117.0,25.0,33.0,500.0,84.0,9.1,1018.2,-13.4,0.0,4.4,True
259,2013,3,11,18,149.0,253.0,161.0,100.0,2100.0,71.0,9.7,1009.8,-5.1,0.0,S,2.0,Aotizhongxin,2013-03-11 18:00:00,107.375,,-1.0,-1.8369701987210297e-16,0,0,198.0,148.0,90.0,1700.0,76.0,9.7,1009.7,-5.8,0.0,2.1,133.0,96.0,69.0,1000.0,84.0,10.7,1010.3,-6.2,0.0,2.1,106.0,27.0,34.0,600.0,84.0,8.2,1018.5,-12.3,0.0,2.6,False
260,2013,3,11,19,144.0,233.0,90.0,98.0,1500.0,51.0,9.6,1010.0,-4.4,0.0,S,1.5,Aotizhongxin,2013-03-11 19:00:00,110.875,,-0.9659258262890684,0.2588190451025203,0,0,253.0,161.0,100.0,2100.0,71.0,9.7,1009.8,-5.1,0.0,2.0,162.0,109.0,76.0,1100.0,76.0,10.4,1009.5,-6.5,0.0,3.4,102.0,28.0,39.0,700.0,84.0,7.7,1018.8,-11.1,0.0,2.3,False
261,2013,3,11,20,156.0,214.0,103.0,116.0,1899.0,47.0,9.8,1010.4,-2.8,0.0,SSE,1.3,Aotizhongxin,2013-03-11 20:00:00,114.45833333333333,,-0.8660254037844386,0.5000000000000001,0,0,233.0,90.0,98.0,1500.0,51.0,9.6,1010.0,-4.4,0.0,1.5,198.0,148.0,90.0,1700.0,76.0,9.7,1009.7,-5.8,0.0,2.1,115.0,33.0,61.0,800.0,84.0,7.4,1018.8,-10.9,0.0,3.5,False
262,2013,3,11,21,174.0,246.0,124.0,121.0,2200.0,47.0,9.6,1009.8,-2.7,0.0,SSW,1.5,Aotizhongxin,2013-03-11 21:00:00,119.04166666666667,,-0.7071067811865477,0.7071067811865474,0,0,214.0,103.0,116.0,1899.0,47.0,9.8,1010.4,-2.8,0.0,1.3,253.0,161.0,100.0,2100.0,71.0,9.7,1009.8,-5.1,0.0,2.0,114.0,28.0,62.0,800.0,84.0,6.5,1018.9,-10.3,0.0,2.7,False
263,2013,3,11,22,152.0,196.0,88.0,109.0,1600.0,47.0,9.3,1009.2,-4.0,0.0,SSW,1.5,Aotizhongxin,2013-03-11 22:00:00,122.45833333333333,,-0.5000000000000004,0.8660254037844384,0,0,246.0,124.0,121.0,2200.0,47.0,9.6,1009.8,-2.7,0.0,1.5,233.0,90.0,98.0,1500.0,51.0,9.6,1010.0,-4.4,0.0,1.5,123.0,31.0,60.0,900.0,84.0,5.9,1018.5,-10.0,0.0,2.4,False
264,2013,3,11,23,113.0,145.0,62.0,97.0,1300.0,47.0,8.6,1008.0,-4.6,0.0,SSE,1.1,Aotizhongxin,2013-03-11 23:00:00,123.79166666666667,,-0.25881904510252157,0.9659258262890681,0,0,196.0,88.0,109.0,1600.0,47.0,9.3,1009.2,-4.0,0.0,1.5,214.0,103.0,116.0,1899.0,47.0,9.8,1010.4,-2.8,0.0,1.3,140.0,46.0,62.0,1000.0,84.0,3.0,1018.7,-9.0,0.0,0.9,False
265,2013,3,12,0,89.0,124.0,50.0,80.0,1100.0,47.0,6.3,1007.5,-2.8,0.0,WNW,1.0,Aotizhongxin,2013-03-12 00:00:00,123.75,,0.0,1.0,1,0,145.0,62.0,97.0,1300.0,47.0,8.6,1008.0,-4.6,0.0,1.1,246.0,124.0,121.0,2200.0,47.0,9.6,1009.8,-2.7,0.0,1.5,147.0,55.0,69.0,1100.0,84.0,0.3,1018.5,-8.7,0.0,1.4,False
266,2013,3,12,1,106.0,161.0,56.0,91.0,1600.0,47.0,4.8,1006.8,-2.8,0.0,SSE,0.0,Aotizhongxin,2013-03-12 01:00:00,124.20833333333333,,0.25881904510252074,0.9659258262890683,1,0,124.0,50.0,80.0,1100.0,47.0,6.3,1007.5,-2.8,0.0,1.0,196.0,88.0,109.0,1600.0,47.0,9.3,1009.2,-4.0,0.0,1.5,156.0,57.0,78.0,1100.0,84.0,-0.7,1018.0,-7.3,0.0,0.7,False
267,2013,3,12,2,125.0,159.0,56.0,86.0,1899.0,47.0,5.3,1005.8,-1.0,0.0,ESE,0.2,Aotizhongxin,2013-03-12 02:00:00,125.45833333333333,,0.49999999999999994,0.8660254037844387,1,0,161.0,56.0,91.0,1600.0,47.0,4.8,1006.8,-2.8,0.0,0.0,145.0,62.0,97.0,1300.0,47.0,8.6,1008.0,-4.6,0.0,1.1,140.0,53.0,76.0,1100.0,84.0,-1.7,1017.4,-7.0,0.0,0.5,False
268,2013,3,12,3,117.0,127.0,73.0,81.0,,47.0,6.4,1005.8,-1.0,0.1,N,2.2,Aotizhongxin,2013-03-12 03:00:00,126.33333333333333,,0.7071067811865476,0.7071067811865476,1,0,159.0,56.0,86.0,1899.0,47.0,5.3,1005.8,-1.0,0.0,0.2,124.0,50.0,80.0,1100.0,47.0,6.3,1007.5,-2.8,0.0,1.0,138.0,56.0,78.0,1100.0,84.0,-2.1,1017.2,-6.5,0.0,0.6,False
269,2013,3,12,4,112.0,140.0,68.0,81.0,1399.0,47.0,4.3,1006.3,1.5,0.4,E,0.9,Aotizhongxin,2013-03-12 04:00:00,126.95833333333333,,0.8660254037844386,0.5000000000000001,1,0,127.0,73.0,81.0,,47.0,6.4,1005.8,-1.0,0.1,2.2,161.0,56.0,91.0,1600.0,47.0,4.8,1006.8,-2.8,0.0,0.0,140.0,55.0,80.0,1100.0,84.0,-1.6,1016.9,-7.9,0.0,1.1,False
270,2013,3,12,5,140.0,237.0,34.0,74.0,2100.0,47.0,4.7,1006.1,1.5,0.1,NNE,1.3,Aotizhongxin,2013-03-12 05:00:00,128.375,,0.9659258262890683,0.25881904510252074,1,0,140.0,68.0,81.0,1399.0,47.0,4.3,1006.3,1.5,0.4,0.9,159.0,56.0,86.0,1899.0,47.0,5.3,1005.8,-1.0,0.0,0.2,146.0,49.0,76.0,1200.0,84.0,-2.3,1016.9,-8.0,0.0,0.1,False
271,2013,3,12,6,146.0,165.0,22.0,66.0,2100.0,47.0,4.1,1006.2,2.6,0.9,W,1.0,Aotizhongxin,2013-03-12 06:00:00,129.70833333333334,,1.0,6.123233995736766e-17,1,0,237.0,34.0,74.0,2100.0,47.0,4.7,1006.1,1.5,0.1,1.3,127.0,73.0,81.0,,47.0,6.4,1005.8,-1.0,0.1,2.2,147.0,40.0,76.0,1600.0,84.0,-2.1,1017.0,-8.0,0.0,0.9,False
272,2013,3,12,7,115.0,121.0,21.0,77.0,2100.0,47.0,3.5,1006.9,2.2,0.9,NW,1.4,Aotizhongxin,2013-03-12 07:00:00,129.83333333333334,,0.9659258262890683,-0.25881904510252063,1,0,165.0,22.0,66.0,2100.0,47.0,4.1,1006.2,2.6,0.9,1.0,140.0,68.0,81.0,1399.0,47.0,4.3,1006.3,1.5,0.4,0.9,155.0,62.0,77.0,2100.0,84.0,1.3,1017.4,-8.3,0.0,1.9,False
273,2013,3,12,8,120.0,122.0,17.0,78.0,1600.0,47.0,3.1,1006.9,1.9,0.4,N,1.5,Aotizhongxin,2013-03-12 08:00:00,130.125,,0.8660254037844387,-0.4999999999999998,1,0,121.0,21.0,77.0,2100.0,47.0,3.5,1006.9,2.2,0.9,1.4,237.0,34.0,74.0,2100.0,47.0,4.7,1006.1,1.5,0.1,1.3,184.0,71.0,77.0,2600.0,84.0,3.1,1017.5,-8.6,0.0,1.8,False
274,2013,3,12,9,116.0,90.0,16.0,76.0,1600.0,47.0,3.4,1006.6,2.2,0.0,NNE,1.3,Aotizhongxin,2013-03-12 09:00:00,129.95833333333334,,0.7071067811865476,-0.7071067811865475,1,0,122.0,17.0,78.0,1600.0,47.0,3.1,1006.9,1.9,0.4,1.5,165.0,22.0,66.0,2100.0,47.0,4.1,1006.2,2.6,0.9,1.0,196.0,96.0,89.0,2500.0,84.0,4.6,1016.8,-8.2,0.0,1.8,False
275,2013,3,12,10,123.0,94.0,16.0,71.0,1700.0,47.0,3.7,1006.8,2.2,0.0,N,0.9,Aotizhongxin,2013-03-12 10:00:00,129.20833333333334,,0.49999999999999994,-0.8660254037844387,1,0,90.0,16.0,76.0,1600.0,47.0,3.4,1006.6,2.2,0.0,1.3,121.0,21.0,77.0,2100.0,47.0,3.5,1006.9,2.2,0.9,1.4,205.0,102.0,97.0,2500.0,84.0,6.7,1016.0,-8.1,0.0,1.4,False
276,2013,3,12,11,130.0,104.0,16.0,69.0,1800.0,47.0,4.4,1006.5,2.6,0.0,NNE,1.4,Aotizhongxin,2013-03-12 11:00:00,128.79166666666666,,0.258819045102521,-0.9659258262890682,1,0,94.0,16.0,71.0,1700.0,47.0,3.7,1006.8,2.2,0.0,0.9,122.0,17.0,78.0,1600.0,47.0,3.1,1006.9,1.9,0.4,1.5,198.0,96.0,105.0,2299.0,84.0,7.6,1015.0,-8.1,0.0,1.3,False
277,2013,3,12,12,132.0,87.0,14.0,75.0,1600.0,47.0,4.8,1006.8,2.2,0.0,N,1.5,Aotizhongxin,2013-03-12 12:00:00,128.08333333333334,,1.2246467991473532e-16,-1.0,1,0,104.0,16.0,69.0,1800.0,47.0,4.4,1006.5,2.6,0.0,1.4,90.0,16.0,76.0,1600.0,47.0,3.4,1006.6,2.2,0.0,1.3,207.0,99.0,118.0,2200.0,84.0,9.7,1013.4,-7.5,0.0,1.6,False
278,2013,3,12,13,129.0,84.0,15.0,68.0,1500.0,47.0,5.3,1006.6,2.8,0.1,NE,1.8,Aotizhongxin,2013-03-12 13:00:00,127.20833333333333,,-0.2588190451025208,-0.9659258262890683,1,0,87.0,14.0,75.0,1600.0,47.0,4.8,1006.8,2.2,0.0,1.5,94.0,16.0,71.0,1700.0,47.0,3.7,1006.8,2.2,0.0,0.9,189.0,114.0,124.0,2100.0,84.0,11.3,1012.3,-7.1,0.0,3.5,False
279,2013,3,12,14,139.0,102.0,15.0,67.0,1600.0,47.0,5.6,1007.1,2.9,0.0,NNE,1.6,Aotizhongxin,2013-03-12 14:00:00,128.25,,-0.4999999999999997,-0.8660254037844388,1,0,84.0,15.0,68.0,1500.0,47.0,5.3,1006.6,2.8,0.1,1.8,104.0,16.0,69.0,1800.0,47.0,4.4,1006.5,2.6,0.0,1.4,151.0,99.0,80.0,1100.0,84.0,11.4,1010.9,-7.5,0.0,2.5,False
280,2013,3,12,15,135.0,93.0,15.0,63.0,1600.0,39.0,6.4,1007.6,3.2,0.0,N,1.5,Aotizhongxin,2013-03-12 15:00:00,129.45833333333334,,-0.7071067811865471,-0.7071067811865479,1,0,102.0,15.0,67.0,1600.0,47.0,5.6,1007.1,2.9,0.0,1.6,87.0,14.0,75.0,1600.0,47.0,4.8,1006.8,2.2,0.0,1.5,133.0,96.0,69.0,1000.0,84.0,10.7,1010.3,-6.2,0.0,2.1,False
281,2013,3,12,16,133.0,102.0,17.0,63.0,1500.0,28.0,6.6,1008.1,3.2,0.0,S,0.6,Aotizhongxin,2013-03-12 16:00:00,130.29166666666666,,-0.8660254037844385,-0.5000000000000004,1,0,93.0,15.0,63.0,1600.0,39.0,6.4,1007.6,3.2,0.0,1.5,84.0,15.0,68.0,1500.0,47.0,5.3,1006.6,2.8,0.1,1.8,162.0,109.0,76.0,1100.0,76.0,10.4,1009.5,-6.5,0.0,3.4,False
